,id_post,fecha_publicacion,hora,categoria,impresiones,vistas,likes,comentarios,shares,longitud,mes,engagement,engage_pond,rango_longitud
1231,1232,2026-08-09 08:36:58,8,business,4507,3659,46,21,16,199,8,2.27,7.05,Muy Corto
1232,1233,2026-06-23 02:10:58,2,business,1694,1547,19,11,14,182,6,2.84,11.31,Muy Corto
1233,1234,2026-05-16 08:45:37,8,design,5553,4033,255,17,12,329,5,7.04,10.39,Corto
1234,1235,2026-03-31 12:19:21,12,business,1949,1710,43,6,16,128,3,3.8,11.4,Muy Corto
1235,1236,2026-05-06 18:47:40,18,tech,4088,3574,137,48,58,545,5,6.8,22.19,Medio
1236,1237,2026-06-22 18:18:24,18,tech,15439,14304,325,96,249,326,6,4.68,18.88,Corto
1237,1238,2026-05-21 16:51:45,16,tech,983,769,26,6,13,341,5,5.85,20.03,Corto
1238,1239,2026-06-07 15:39:46,15,tech,2349,1817,64,23,24,448,6,6.11,19.15,Medio
1239,1240,2026-05-06 10:31:26,10,tech,4815,3169,70,26,59,429,5,4.89,20.38,Medio
1240,1241,2026-06-18 15:38:09,15,tech,8715,6925,237,46,67,297,6,5.05,13.82,Corto
1241,1242,2026-04-27 16:39:21,16,tech,3018,2185,83,16,39,370,4,6.32,21.01,Corto
1242,1243,2026-07-09 00:10:52,0,design,29470,19829,1561,158,59,295,7,8.97,13.44,Corto
1243,1244,2026-07-24 17:22:59,17,tech,10225,9571,352,108,86,290,7,5.7,15.38,Corto
1244,1245,2026-04-09 08:40:46,8,tech,3898,3450,101,20,33,362,4,4.46,12.9,Corto
1245,1246,2026-06-24 11:07:10,11,business,5453,4894,145,48,23,76,6,4.41,10.65,Muy Corto
1246,1247,2026-07-04 15:00:36,15,tech,4946,3870,135,47,48,323,7,5.94,18.27,Corto
1247,1248,2026-07-16 10:55:34,10,tech,4831,3565,75,51,63,372,7,5.3,21.96,Corto
1248,1249,2026-03-19 05:36:30,5,business,669,472,12,2,4,102,3,3.81,11.02,Muy Corto
1249,1250,2026-03-13 10:55:56,10,tech,1342,964,29,14,16,439,3,6.12,22.1,Medio
1250,1251,2026-04-19 16:00:17,16,design,4637,4044,218,26,11,344,4,6.31,10.14,Corto
1251,1252,2026-05-22 23:49:41,23,design,3425,2639,150,13,9,341,5,6.52,10.38,Corto
1252,1253,2026-06-01 20:34:05,20,tech,12125,9363,237,129,131,501,6,5.31,19.24,Medio
1253,1254,2026-07-01 08:52:42,8,tech,823,564,21,6,7,512,7,6.03,17.91,Medio
1254,1255,2026-07-26 11:59:49,11,tech,2726,1810,68,23,20,273,7,6.13,17.68,Corto
1255,1256,2026-07-07 16:36:15,16,design,2025,1556,91,9,6,298,7,6.81,11.25,Corto
1256,1257,2026-03-17 11:26:35,11,design,1623,1326,79,3,7,219,3,6.71,11.09,Corto
1257,1258,2026-06-03 12:41:06,12,tech,5177,4483,103,29,39,378,6,3.81,11.84,Medio
1258,1259,2026-02-21 14:51:22,14,design,1871,1700,119,8,4,264,2,7.71,10.76,Corto
1259,1260,2026-05-19 20:31:09,20,design,3699,2640,213,14,11,277,5,9.02,13.52,Corto
1260,1261,2026-04-27 14:30:48,14,tech,7816,7368,161,94,72,594,4,4.44,15.11,Largo
1261,1262,2026-07-27 11:49:57,11,business,5001,3427,87,31,21,181,7,4.06,11.06,Muy Corto
1262,1263,2026-06-14 10:15:51,10,business,4281,3674,50,25,25,148,6,2.72,9.53,Muy Corto
1263,1264,2026-05-03 05:44:17,5,tech,356,335,12,2,2,648,5,4.78,10.75,Largo
1264,1265,2026-06-27 01:12:13,1,tech,94050,70084,2240,429,1271,190,6,5.62,20.15,Muy Corto
1265,1266,2026-04-04 17:08:18,17,tech,1986,1664,50,17,22,551,4,5.35,17.67,Largo
1266,1267,2026-04-06 11:56:54,11,tech,3861,3654,143,24,65,308,4,6.35,20.77,Corto
1267,1268,2026-08-15 12:33:47,12,business,5077,4529,50,30,32,183,8,2.47,9.41,Muy Corto
1268,1269,2026-07-07 09:31:39,9,tech,11744,8024,206,56,90,459,7,4.39,14.33,Medio
1269,1270,2026-06-16 22:44:50,22,tech,3884,2884,81,15,32,456,6,4.44,13.77,Medio
1270,1271,2026-02-21 23:30:30,23,tech,79269,68693,2740,843,680,631,2,6.21,16.82,Largo
1271,1272,2026-04-21 11:30:30,11,tech,10020,7459,180,92,64,472,4,4.5,14.21,Medio
1272,1273,2026-08-19 07:37:29,7,business,450,319,4,1,1,118,8,1.88,5.02,Muy Corto
1273,1274,2026-04-26 04:21:19,4,design,2318,1712,127,13,8,356,4,8.64,14.19,Corto
1274,1275,2026-07-06 13:21:11,13,design,4634,4222,356,22,18,283,7,9.38,13.93,Corto
1275,1276,2026-06-26 08:42:35,8,business,8199,6988,186,39,38,132,6,3.76,9.24,Muy Corto
1276,1277,2026-06-21 17:59:44,17,tech,7613,5996,182,65,103,403,6,5.84,21.11,Medio
1277,1278,2026-07-11 11:44:55,11,design,505,365,31,1,1,289,7,9.04,11.78,Corto
1278,1279,2026-05-28 11:51:56,11,business,953,648,10,4,6,118,5,3.09,11.42,Muy Corto
1279,1280,2026-05-17 10:36:38,10,tech,1049,889,31,9,7,387,5,5.29,13.84,Medio
1280,1281,2026-07-13 18:14:39,18,design,4292,3921,302,20,19,309,7,8.7,13.62,Corto
1281,1282,2026-06-15 11:36:34,11,tech,631,583,16,5,6,386,6,4.63,14.41,Medio
1282,1283,2026-05-12 16:35:54,16,tech,1164,1014,21,7,13,396,5,4.04,15.09,Medio
1283,1284,2026-06-26 09:28:46,9,design,1824,1369,80,8,3,306,6,6.65,9.93,Corto
1284,1285,2026-02-21 19:24:45,19,tech,9715,6756,237,55,96,460,2,5.74,18.13,Medio
1285,1286,2026-06-02 12:52:27,12,business,4698,4212,59,28,32,168,6,2.83,10.14,Muy Corto
1286,1287,2026-04-05 13:52:45,13,design,4794,4235,214,33,21,351,4,6.33,12.14,Corto
1287,1288,2026-05-15 13:29:49,13,business,17019,11571,303,63,107,139,5,4.09,12.19,Muy Corto
1288,1289,2026-03-23 11:44:57,11,business,910,829,10,3,3,243,3,1.93,5.55,Corto
1289,1290,2026-07-05 21:18:06,21,tech,1315,932,23,8,10,401,7,4.4,14.48,Medio
1290,1291,2026-03-22 07:49:53,7,tech,1807,1217,39,13,10,425,3,5.09,14.05,Medio
1291,1292,2026-05-22 10:30:10,10,design,3460,2928,254,10,9,302,5,9.32,12.5,Corto
1292,1293,2026-07-02 11:47:00,11,tech,24686,18263,647,134,214,384,7,5.45,15.85,Medio
1293,1294,2026-08-06 06:47:05,6,design,1279,951,58,4,2,275,8,6.73,9.46,Corto
1294,1295,2026-05-30 19:37:15,19,business,34056,28057,417,113,247,184,5,2.77,10.14,Muy Corto
1295,1296,2026-03-10 10:38:10,10,business,23132,21688,565,152,132,143,3,3.91,10.28,Muy Corto
1296,1297,2026-03-12 09:51:13,9,design,979,858,63,6,1,282,3,8.16,11.07,Corto
1297,1298,2026-05-06 08:44:05,8,design,5202,3772,263,12,19,321,5,7.79,12.27,Corto
1298,1299,2026-03-27 09:57:37,9,tech,1748,1610,48,22,16,503,3,5.34,16.4,Medio
1299,1300,2026-06-13 08:28:51,8,tech,32047,22130,466,145,195,328,6,3.64,11.78,Corto
1300,1301,2026-06-01 12:56:29,12,tech,1013,885,34,11,8,353,6,5.99,16.05,Corto
1301,1302,2026-08-07 08:34:58,8,tech,25601,19326,412,136,275,345,8,4.26,16.33,Corto
1302,1303,2026-08-10 23:05:17,23,design,15351,14185,1117,85,37,278,8,8.73,12.36,Corto
1303,1304,2026-05-10 08:02:17,8,tech,3041,2659,89,35,22,318,5,5.49,15.23,Corto
1304,1305,2026-03-03 06:59:18,6,tech,4861,4196,166,32,67,414,3,6.32,19.78,Medio
1305,1306,2026-07-07 15:06:57,15,design,554,474,37,3,1,236,7,8.65,12.03,Corto
1306,1307,2026-06-14 12:42:31,12,business,3606,3034,88,28,29,138,6,4.78,14.24,Muy Corto
1307,1308,2026-04-12 10:32:01,10,business,913,695,16,4,6,177,4,3.74,11.51,Muy Corto
1308,1309,2026-08-11 18:56:29,18,tech,977,662,16,3,6,418,8,3.78,11.48,Medio
1309,1310,2026-07-19 15:37:40,15,tech,3160,2231,54,20,26,499,7,4.48,15.33,Medio
1310,1311,2026-04-14 17:41:14,17,tech,89708,69959,1499,782,1248,378,4,5.04,20.89,Medio
1311,1312,2026-05-31 15:18:28,15,design,20370,15598,1289,72,66,202,5,9.15,13.5,Muy Corto
1312,1313,2026-03-13 13:15:33,13,tech,585,528,14,3,10,269,3,5.11,20.08,Corto
1313,1314,2026-04-07 08:34:23,8,tech,2620,2193,53,30,38,345,4,5.52,21.75,Corto
1314,1315,2026-03-24 13:36:46,13,business,2069,1580,37,9,14,155,3,3.8,11.71,Muy Corto
1315,1316,2026-04-25 14:27:04,14,business,16141,14554,275,138,141,117,4,3.81,13.43,Muy Corto
1316,1317,2026-04-13 15:50:45,15,design,4693,3922,236,20,13,279,4,6.86,10.71,Corto
1317,1318,2026-03-25 10:41:10,10,design,5193,3449,237,24,18,244,3,8.09,13.83,Corto
1318,1319,2026-08-05 09:34:24,9,tech,9121,8502,302,48,162,353,8,6.02,21.05,Corto
1319,1320,2026-04-11 19:21:25,19,business,5425,5025,55,25,41,163,4,2.41,9.61,Muy Corto
1320,1321,2026-05-08 09:01:23,9,tech,3572,2464,56,31,47,574,5,5.44,22.56,Largo
1321,1322,2026-07-12 00:04:10,0,design,404,381,23,2,1,303,7,6.82,10.24,Corto
1322,1323,2026-08-08 18:55:45,18,tech,12665,9216,255,90,171,423,8,5.6,21.52,Medio
1323,1324,2026-06-23 17:51:02,17,design,18820,15535,1076,73,74,336,6,7.87,12.62,Corto
1324,1325,2026-02-21 07:02:57,7,business,3780,3362,34,15,22,159,2,2.11,8.03,Muy Corto
1325,1326,2026-05-11 11:26:48,11,tech,8829,8303,166,80,159,225,5,4.88,21.17,Corto
1326,1327,2026-06-22 07:30:54,7,tech,7584,5146,125,61,82,343,6,5.21,19.92,Corto
1327,1328,2026-03-06 12:40:05,12,business,4959,3796,68,21,26,126,3,3.03,9.48,Muy Corto
1328,1329,2026-07-04 10:58:32,10,tech,2159,1607,48,17,18,498,7,5.16,16.18,Medio
1329,1330,2026-07-25 16:44:39,16,tech,5192,4907,121,70,70,564,7,5.32,19.58,Largo
1330,1331,2026-05-16 16:49:03,16,tech,1505,1284,42,10,11,529,5,4.91,13.24,Medio
1331,1332,2026-08-16 20:59:55,20,design,1472,1245,75,2,4,294,8,6.51,9.24,Corto
1332,1333,2026-03-22 21:45:57,21,tech,5915,4493,156,60,38,307,3,5.65,15.58,Corto
1333,1334,2026-07-22 10:09:55,10,tech,2536,2079,79,13,18,344,7,5.29,13.23,Corto
1334,1335,2026-03-05 11:39:39,11,business,522,395,8,1,2,164,3,2.78,7.09,Muy Corto
1335,1336,2026-04-21 12:56:00,12,business,2380,1803,48,8,16,153,4,3.99,11.54,Muy Corto
1336,1337,2026-07-27 08:59:25,8,business,5390,4170,121,36,25,150,7,4.36,11.15,Muy Corto
1337,1338,2026-05-22 16:45:50,16,tech,1143,928,28,9,17,553,5,5.82,21.55,Largo
1338,1339,2026-07-29 16:55:47,16,design,5102,3851,294,16,10,233,7,8.31,11.37,Corto
1339,1340,2026-04-11 18:04:38,18,tech,2777,2418,49,22,47,253,4,4.88,21.22,Corto
1340,1341,2026-05-04 20:50:50,20,tech,764,555,18,7,8,398,5,5.95,19.82,Medio
1341,1342,2026-06-02 16:49:18,16,tech,34768,23921,648,268,375,192,6,5.4,19.73,Muy Corto
1342,1343,2026-06-20 10:27:03,10,tech,2626,2326,52,13,20,365,6,3.65,11.35,Corto
1343,1344,2026-03-17 16:39:10,16,tech,2307,2159,53,21,40,414,3,5.28,21.17,Medio
1344,1345,2026-06-23 17:32:09,17,design,4896,3594,293,17,10,303,6,8.9,12.27,Corto
1345,1346,2026-05-19 18:33:02,18,tech,14776,13571,521,172,261,356,5,7.03,24.29,Corto
1346,1347,2026-07-16 18:42:52,18,design,7316,6006,522,30,12,268,7,9.39,12.29,Corto
1347,1348,2026-08-04 18:53:12,18,business,6653,5555,115,53,46,133,8,3.85,12.51,Muy Corto
1348,1349,2026-07-15 16:25:34,16,tech,701,598,18,7,10,620,7,5.85,21.07,Largo
1349,1350,2026-07-08 16:35:48,16,business,1244,972,21,9,7,162,7,3.81,11.63,Muy Corto
1350,1351,2026-07-25 11:30:02,11,tech,5081,4588,116,27,52,298,7,4.25,13.95,Corto
1351,1352,2026-06-28 09:21:55,9,tech,11891,9318,323,124,108,376,6,5.96,18.06,Medio
1352,1353,2026-03-27 17:43:04,17,design,3300,2333,188,6,6,345,3,8.57,11.14,Corto
1353,1354,2026-05-04 08:30:20,8,business,1253,954,16,7,6,168,5,3.04,9.64,Muy Corto
1354,1355,2026-03-17 10:20:33,10,tech,2486,2226,88,31,33,437,3,6.83,21.38,Medio
1355,1356,2026-05-11 14:47:07,14,business,2509,2255,60,16,13,151,5,3.95,10.11,Muy Corto
1356,1357,2026-06-24 12:28:15,12,tech,5349,3745,106,52,71,719,6,6.11,23.55,Largo
1357,1358,2026-06-17 16:14:06,16,design,372,284,14,2,1,279,6,5.99,10.56,Corto
1358,1359,2026-05-27 13:47:40,13,tech,1818,1517,50,22,23,463,5,6.26,21.23,Medio
1359,1360,2026-07-19 13:51:38,13,tech,4355,4104,144,46,42,249,7,5.65,16.18,Corto
1360,1361,2026-04-08 10:44:40,10,design,3427,2246,189,5,6,321,4,8.9,11.44,Corto
1361,1362,2026-04-06 15:57:19,15,design,3919,3281,213,24,17,352,4,7.74,13.56,Corto
1362,1363,2026-07-10 13:39:45,13,tech,770,641,24,8,7,308,7,6.08,17.47,Corto
1363,1364,2026-04-07 09:48:53,9,business,10442,7497,94,58,41,95,4,2.57,8.72,Muy Corto
1364,1365,2026-05-26 08:11:27,8,tech,3177,2423,76,27,30,418,5,5.49,17.5,Medio
1365,1366,2026-06-11 07:48:54,7,design,470,418,30,0,2,215,6,7.66,11.0,Corto
1366,1367,2026-07-21 13:02:28,13,tech,900,809,21,7,16,511,7,5.44,21.88,Medio
1367,1368,2026-08-10 10:04:03,10,business,1379,1166,33,4,5,191,8,3.6,7.63,Muy Corto
1368,1369,2026-07-28 11:09:21,11,design,13641,8945,483,51,38,287,7,6.39,11.08,Corto
1369,1370,2026-02-23 10:19:43,10,tech,11376,9177,306,106,132,517,2,5.93,19.46,Medio
1370,1371,2026-07-28 17:20:04,17,tech,9738,8048,211,73,147,600,7,5.36,20.86,Largo
1371,1372,2026-03-28 06:04:23,6,tech,5590,3679,124,46,38,403,3,5.65,16.63,Medio
1372,1373,2026-06-20 15:19:59,15,design,905,684,46,1,2,310,6,7.16,9.65,Corto
1373,1374,2026-05-29 09:06:34,9,business,5703,3981,43,33,16,56,5,2.31,7.61,Muy Corto
1374,1375,2026-05-15 04:18:36,4,design,674,461,35,1,2,276,5,8.24,11.93,Corto
1375,1376,2026-06-11 21:42:52,21,tech,1751,1534,49,19,17,509,6,5.54,17.01,Medio
1376,1377,2026-05-14 11:25:53,11,business,12094,9860,101,87,80,132,5,2.72,11.04,Muy Corto
1377,1378,2026-03-04 16:42:15,16,tech,852,619,18,6,6,486,3,4.85,14.54,Medio
1378,1379,2026-03-23 14:56:17,14,tech,1531,1013,33,6,14,325,3,5.23,16.68,Corto
1379,1380,2026-06-20 00:34:46,0,business,6825,4900,118,20,32,147,6,3.47,9.27,Muy Corto
1380,1381,2026-03-02 17:10:59,17,business,55461,52456,685,330,405,91,3,2.71,10.0,Muy Corto
1381,1382,2026-05-24 19:16:45,19,tech,9050,6690,216,87,75,391,5,5.65,17.4,Medio
1382,1383,2026-02-25 08:33:54,8,design,1408,1238,96,8,6,297,2,8.89,14.22,Corto
1383,1384,2026-04-06 12:31:38,12,tech,1864,1705,46,21,30,337,4,5.69,21.7,Corto
1384,1385,2026-07-17 20:27:56,20,tech,7536,6555,192,52,94,540,7,5.16,17.57,Medio
1385,1386,2026-05-08 10:11:57,10,tech,5632,5133,166,57,94,310,5,6.18,22.33,Corto
1386,1387,2026-05-21 10:59:56,10,tech,7714,6216,182,53,115,358,5,5.63,21.14,Corto
1387,1388,2026-06-22 08:08:50,8,tech,4026,3724,83,52,52,435,6,5.02,18.98,Medio
1388,1389,2026-04-08 17:20:24,17,tech,1914,1682,56,8,13,543,4,4.58,11.41,Medio
1389,1390,2026-06-28 09:46:56,9,design,5145,4165,331,22,12,285,6,8.76,12.36,Corto
1390,1391,2026-04-01 07:18:14,7,design,16878,13430,1028,100,60,286,4,8.85,14.21,Corto
1391,1392,2026-04-28 11:52:33,11,design,1055,883,67,5,4,246,4,8.61,13.48,Corto
1392,1393,2026-05-05 12:23:27,12,business,9886,8525,110,30,65,169,5,2.4,8.8,Muy Corto
1393,1394,2026-08-04 08:59:28,8,business,7439,5204,131,24,50,101,8,3.94,12.05,Muy Corto
1394,1395,2026-04-08 10:45:58,10,tech,18286,15574,342,120,310,571,4,4.96,21.2,Largo
1395,1396,2026-05-27 15:41:08,15,tech,607,572,16,4,7,326,5,4.72,15.38,Corto
1396,1397,2026-05-29 06:30:59,6,tech,5886,4312,137,37,39,301,5,4.94,13.85,Corto
1397,1398,2026-07-12 15:15:29,15,design,1165,825,71,5,3,339,7,9.58,13.94,Corto
1398,1399,2026-08-01 17:07:26,17,tech,7083,5990,223,51,57,486,8,5.53,14.74,Medio
1399,1400,2026-06-06 12:58:17,12,design,508,425,27,2,1,319,6,7.06,10.12,Corto
1400,1401,2026-04-21 08:11:04,8,design,23405,20867,1715,151,49,231,4,9.18,12.99,Corto
1401,1402,2026-08-11 14:32:14,14,design,1023,665,37,4,3,267,8,6.62,11.58,Corto
1402,1403,2026-02-21 10:57:48,10,design,1572,1331,102,3,2,337,2,8.04,9.77,Corto
1403,1404,2026-05-29 17:54:56,17,design,19753,14840,1233,76,80,242,5,9.36,14.67,Corto
1404,1405,2026-06-15 13:30:30,13,tech,883,591,13,7,7,295,6,4.57,16.41,Corto
1405,1406,2026-03-21 04:14:54,4,tech,2650,2064,45,29,28,306,3,4.94,18.65,Corto
1406,1407,2026-08-15 19:42:36,19,design,1051,756,48,3,1,381,8,6.88,8.99,Medio
1407,1408,2026-06-17 06:41:05,6,business,684,482,11,2,3,227,6,3.32,8.92,Corto
1408,1409,2026-03-10 10:52:24,10,tech,3228,2172,71,11,28,359,3,5.06,15.61,Corto
1409,1410,2026-04-12 18:02:19,18,business,1015,956,21,8,6,138,4,3.66,10.56,Muy Corto
1410,1411,2026-07-14 13:18:30,13,business,3547,2934,69,16,22,137,7,3.65,10.53,Muy Corto
1411,1412,2026-05-28 17:51:48,17,design,6997,6197,368,31,15,293,5,6.68,9.88,Corto
1412,1413,2026-07-13 17:50:19,17,business,16399,11798,280,46,110,145,7,3.7,11.39,Muy Corto
1413,1414,2026-07-06 18:38:34,18,business,11488,7607,171,70,47,141,7,3.79,10.87,Muy Corto
1414,1415,2026-04-21 01:36:29,1,tech,1314,1242,45,14,15,407,4,5.96,17.79,Medio
1415,1416,2026-04-13 17:23:44,17,design,10939,9033,493,38,47,262,4,6.4,11.3,Corto
1416,1417,2026-04-15 09:47:52,9,design,10698,9208,527,58,29,324,4,6.67,10.76,Corto
1417,1418,2026-07-26 18:47:59,18,business,5103,4232,47,30,27,163,7,2.46,9.05,Muy Corto
1418,1419,2026-04-20 06:22:04,6,tech,2142,1700,48,25,27,219,4,5.88,21.41,Corto
1419,1420,2026-05-07 09:03:00,9,design,12682,12008,952,66,37,288,5,8.79,12.59,Corto
1420,1421,2026-07-23 16:50:21,16,business,3999,3260,44,29,15,107,7,2.7,8.59,Muy Corto
1421,1422,2026-07-20 07:27:43,7,design,2670,2311,122,13,13,305,7,6.4,12.03,Corto
1422,1423,2026-04-08 15:31:15,15,design,7423,6279,324,20,21,280,4,5.81,9.11,Corto
1423,1424,2026-03-28 12:17:06,12,tech,292,196,6,2,2,466,3,5.1,15.31,Medio
1424,1425,2026-04-26 11:40:22,11,tech,2086,1827,51,15,17,504,4,4.54,13.52,Medio
1425,1426,2026-07-13 09:37:21,9,design,11690,10649,536,67,57,339,7,6.2,11.83,Corto
1426,1427,2026-07-23 23:23:57,23,design,2181,1484,130,8,4,277,7,9.57,13.07,Corto
1427,1428,2026-05-14 12:26:17,12,design,2017,1475,83,3,4,314,5,6.1,8.61,Corto
1428,1429,2026-07-05 13:07:02,13,business,25160,17544,367,127,127,159,7,3.54,10.78,Muy Corto
1429,1430,2026-03-03 16:08:38,16,business,1986,1821,29,10,9,211,3,2.64,7.74,Corto
1430,1431,2026-07-19 23:01:51,23,design,806,551,34,4,2,258,7,7.26,11.98,Corto
1431,1432,2026-07-25 13:51:06,13,design,1583,1308,112,5,3,250,7,9.17,11.93,Corto
1432,1433,2026-04-27 03:55:28,3,design,2105,1436,109,10,7,217,4,8.77,14.28,Corto
1433,1434,2026-04-05 13:55:46,13,tech,310,213,6,3,2,268,4,5.16,15.96,Corto
1434,1435,2026-08-09 03:36:12,3,tech,5835,5271,131,36,101,288,8,5.08,20.55,Corto
1435,1436,2026-06-29 07:32:36,7,tech,2544,2171,53,26,22,377,6,4.65,15.34,Medio
1436,1437,2026-06-26 10:41:02,10,tech,12037,10080,346,85,152,558,6,5.78,18.87,Largo
1437,1438,2026-03-14 16:52:21,16,design,6785,6376,376,38,14,299,3,6.71,10.04,Corto
1438,1439,2026-04-02 10:09:46,10,design,1479,1227,71,7,5,295,4,6.76,11.33,Corto
1439,1440,2026-07-09 09:24:43,9,tech,3147,2588,81,15,39,514,7,5.22,17.5,Medio
1440,1441,2026-08-13 07:42:07,7,business,1009,730,16,4,4,180,8,3.29,8.77,Muy Corto
1441,1442,2026-06-11 10:40:50,10,tech,1835,1498,35,21,20,326,6,5.07,18.62,Corto
1442,1443,2026-03-22 18:55:34,18,tech,3279,2595,71,20,32,454,3,4.74,15.68,Medio
1443,1444,2026-02-28 22:36:18,22,tech,1605,1443,29,20,16,427,2,4.5,16.42,Medio
1444,1445,2026-04-25 23:28:39,23,tech,7116,6218,208,56,68,407,4,5.34,15.7,Medio
1445,1446,2026-05-27 16:21:07,16,business,723,524,7,3,2,167,5,2.29,6.68,Muy Corto
1446,1447,2026-03-23 13:07:44,13,business,4224,2997,52,27,19,108,3,3.27,10.41,Muy Corto
1447,1448,2026-07-17 08:12:43,8,design,2758,2430,197,17,7,324,7,9.09,13.21,Corto
1448,1449,2026-05-05 09:44:24,9,business,831,569,12,2,5,160,5,3.34,10.54,Muy Corto
1449,1450,2026-08-18 14:50:32,14,business,4271,3971,60,33,23,149,8,2.92,9.47,Muy Corto
1450,1451,2026-03-13 08:03:06,8,tech,20905,19280,653,107,308,435,3,5.54,18.39,Medio
1451,1452,2026-03-29 09:34:21,9,business,6951,6109,93,40,48,125,3,2.96,10.43,Muy Corto
1452,1453,2026-05-25 08:59:20,8,tech,2592,1820,60,23,19,367,5,5.6,16.7,Corto
1453,1454,2026-07-01 06:13:39,6,design,1272,1188,75,8,2,327,7,7.15,10.35,Corto
1454,1455,2026-03-05 11:40:41,11,business,2597,2211,37,17,9,105,3,2.85,8.01,Muy Corto
1455,1456,2026-05-05 11:37:54,11,design,4660,3398,175,10,9,295,5,5.71,8.45,Corto
1456,1457,2026-07-04 15:30:50,15,tech,2725,1788,47,11,19,340,7,4.31,13.59,Corto
1457,1458,2026-03-28 09:04:36,9,design,16673,11831,944,51,43,297,3,8.77,12.61,Corto
1458,1459,2026-04-04 09:32:02,9,design,12772,11992,974,39,48,409,4,8.85,12.63,Medio
1459,1460,2026-06-02 16:02:08,16,business,1860,1627,36,7,11,132,6,3.32,9.34,Muy Corto
1460,1461,2026-02-27 00:41:44,0,tech,9109,6096,241,79,65,536,2,6.32,17.67,Medio
1461,1462,2026-04-09 11:31:55,11,business,920,646,16,4,4,177,4,3.72,9.91,Muy Corto
1462,1463,2026-05-31 15:18:07,15,design,688,455,31,3,1,347,5,7.69,11.21,Corto
1463,1464,2026-03-11 10:35:18,10,tech,2436,1633,48,22,21,486,3,5.57,18.62,Medio
1464,1465,2026-05-09 19:08:44,19,design,2961,2242,194,15,7,343,5,9.63,13.83,Corto
1465,1466,2026-03-19 11:58:53,11,tech,3930,2826,89,23,23,515,3,4.78,12.92,Medio
1466,1467,2026-05-27 14:55:14,14,tech,1464,1371,41,7,12,296,5,4.38,12.04,Corto
1467,1468,2026-06-06 10:04:29,10,tech,2161,2013,43,14,23,430,6,3.97,14.06,Medio
1468,1469,2026-02-28 17:23:15,17,business,1298,930,12,6,4,131,2,2.37,7.31,Muy Corto
1469,1470,2026-03-22 18:07:45,18,tech,2952,2761,75,29,37,406,3,5.11,17.64,Medio
1470,1471,2026-06-08 16:29:36,16,design,16985,12065,715,91,55,315,6,7.14,12.59,Corto
1471,1472,2026-07-20 17:14:25,17,design,1420,1090,66,2,5,240,7,6.7,10.46,Corto
1472,1473,2026-07-12 16:31:03,16,tech,277,187,7,2,2,473,7,5.88,16.58,Medio
1473,1474,2026-04-24 07:34:36,7,business,608,560,7,2,4,209,4,2.32,8.39,Corto
1474,1475,2026-04-09 15:20:37,15,tech,6194,4755,182,71,90,521,4,7.21,24.94,Medio
1475,1476,2026-03-05 13:11:51,13,business,5569,4609,52,28,39,131,3,2.58,10.33,Muy Corto
1476,1477,2026-04-11 01:59:25,1,tech,1142,920,24,11,12,257,4,5.11,17.83,Corto
1477,1478,2026-04-02 09:12:11,9,tech,1950,1651,49,21,31,242,4,6.12,23.08,Corto
1478,1479,2026-03-30 10:28:50,10,tech,3544,3013,85,19,55,368,3,5.28,19.95,Corto
1479,1480,2026-05-17 11:57:57,11,design,4223,3144,248,8,16,290,5,8.65,12.98,Corto
1480,1481,2026-05-30 08:11:21,8,tech,673,536,12,2,7,445,5,3.92,14.18,Medio
1481,1482,2026-05-10 13:01:14,13,design,3160,2827,222,12,13,281,5,8.74,13.23,Corto
1482,1483,2026-05-15 07:27:22,7,tech,376,249,7,1,3,271,5,4.42,14.06,Corto
1483,1484,2026-06-30 17:39:10,17,design,61925,41760,2475,209,118,303,6,6.71,10.19,Corto
1484,1485,2026-06-09 08:50:36,8,tech,2703,1805,51,16,31,503,6,5.43,20.11,Medio
1485,1486,2026-05-13 12:38:35,12,tech,1147,912,22,5,8,326,5,3.84,11.62,Corto
1486,1487,2026-04-04 13:53:26,13,tech,5178,4781,124,37,85,509,4,5.15,19.91,Medio
1487,1488,2026-05-05 21:33:56,21,design,5970,5168,347,31,10,295,5,7.51,10.66,Corto
1488,1489,2026-03-15 07:36:29,7,design,10355,8329,536,27,43,324,3,7.28,11.86,Corto
1489,1490,2026-06-15 13:27:00,13,tech,6900,5967,150,86,118,457,6,5.93,24.1,Medio
1490,1491,2026-03-08 10:16:07,10,design,2417,2070,125,5,8,312,3,6.67,10.1,Corto
1491,1492,2026-06-18 13:12:59,13,design,4675,3757,241,17,20,337,6,7.4,12.48,Corto
1492,1493,2026-03-17 12:29:37,12,tech,21616,19136,514,222,235,456,3,5.07,17.15,Medio
1493,1494,2026-06-17 12:18:20,12,tech,20155,15054,491,149,283,574,6,6.13,22.26,Largo
1494,1495,2026-03-21 00:46:57,0,business,701,621,9,2,3,130,3,2.25,6.6,Muy Corto
1495,1496,2026-05-08 12:08:39,12,business,1131,1011,25,5,5,116,5,3.46,8.41,Muy Corto
1496,1497,2026-08-11 23:01:58,23,design,536,472,35,3,1,310,8,8.26,11.65,Corto
1497,1498,2026-04-03 15:39:05,15,design,5336,4200,377,28,10,310,4,9.88,13.55,Corto
1498,1499,2026-03-13 09:20:39,9,tech,850,617,14,3,5,398,3,3.57,10.7,Medio
