id_post,fecha_publicacion,hora,categoria,impresiones,vistas,likes,comentarios,shares,longitud
1545,2026-04-19 21:01:51,21,business,1411,1026,12,5,9,123
1546,2026-07-24 16:36:17,16,tech,44944,39516,1435,571,563,281
1547,2026-07-16 14:55:40,14,design,5253,3701,196,9,12,250
1548,2026-04-02 11:57:36,11,tech,3814,2861,72,33,55,350
1549,2026-03-10 08:58:04,8,business,15555,13172,361,123,61,153
1550,2026-04-26 11:32:30,11,tech,1867,1434,48,13,14,456
1551,2026-08-02 09:47:27,9,business,5735,5081,71,20,25,145
1552,2026-08-14 10:59:08,10,tech,1361,1271,39,18,16,308
1553,2026-04-23 05:06:51,5,tech,1475,1010,32,10,16,470
1554,2026-07-29 15:56:17,15,tech,5929,5082,162,61,61,456
1555,2026-06-09 06:25:55,6,tech,539,356,13,3,6,398
1556,2026-08-16 19:46:06,19,tech,1112,802,17,4,6,441
1557,2026-07-31 10:28:05,10,tech,6392,6016,124,77,62,360
1558,2026-05-24 13:26:34,13,design,1706,1372,93,3,4,274
1559,2026-06-01 17:56:40,17,tech,7708,5665,214,46,87,530
1560,2026-07-21 17:24:12,17,tech,6190,4431,170,25,67,445
1561,2026-06-18 17:44:21,17,design,7820,5955,436,30,32,235
1562,2026-07-19 09:40:59,9,tech,11414,9485,302,57,120,435
1563,2026-08-19 17:41:38,17,design,4221,3165,162,13,14,300
1564,2026-05-16 12:10:33,12,tech,943,846,33,7,8,336
1565,2026-03-16 16:42:49,16,tech,517,390,8,1,6,203
1566,2026-03-15 13:11:24,13,tech,1393,925,24,9,17,284
1567,2026-04-24 11:34:45,11,tech,5497,4986,127,59,47,366
1568,2026-03-16 10:10:46,10,tech,604,495,10,3,9,332
1569,2026-07-05 16:57:11,16,business,1218,912,9,7,6,147
1570,2026-04-24 08:54:53,8,tech,1023,937,23,6,10,442
1571,2026-06-24 13:24:11,13,tech,655,582,16,3,6,461
1572,2026-04-08 12:58:56,12,business,958,744,17,4,4,211
1573,2026-08-01 13:18:40,13,tech,3290,2373,77,14,42,283
1574,2026-04-10 17:26:06,17,design,1071,1016,82,5,2,270
1575,2026-06-28 21:57:10,21,business,5781,4572,134,27,32,184
1576,2026-02-26 10:39:07,10,tech,2296,2084,80,22,38,397
1577,2026-03-03 10:55:12,10,business,12902,9050,103,59,51,138
1578,2026-03-31 06:31:22,6,tech,1906,1481,33,18,26,522
1579,2026-07-18 10:30:24,10,tech,2440,1732,55,15,23,341
1580,2026-08-06 17:04:41,17,design,8087,6422,360,36,20,278
1581,2026-07-09 12:50:57,12,tech,9722,8920,181,45,82,296
1582,2026-07-02 12:01:27,12,business,8021,5868,91,31,47,114
1583,2026-08-07 17:48:22,17,design,2632,2168,166,12,9,260
1584,2026-04-14 17:09:12,17,tech,2587,2206,74,17,28,347
1585,2026-04-17 09:55:39,9,business,17346,11888,151,66,77,153
1586,2026-07-13 16:46:43,16,tech,4463,4069,103,56,55,413
1587,2026-03-16 13:04:48,13,tech,5883,4298,107,50,71,401
1588,2026-02-23 09:44:56,9,design,3090,2193,142,8,7,288
1589,2026-08-04 14:33:43,14,tech,2062,1593,42,8,28,253
1590,2026-03-10 11:54:10,11,tech,51557,37069,786,460,540,311
1591,2026-03-31 09:49:46,9,design,1379,1009,73,2,3,383
1592,2026-07-20 12:40:39,12,tech,3594,2961,88,15,31,302
1593,2026-03-14 06:33:40,6,tech,4188,3320,70,27,65,404
1594,2026-07-03 14:10:36,14,design,4120,3252,251,14,14,288
1595,2026-05-23 11:03:40,11,tech,13372,9037,182,103,157,234
1596,2026-03-06 07:36:45,7,design,639,588,50,4,1,306
1597,2026-08-05 16:48:15,16,tech,1805,1713,59,19,25,429
1598,2026-02-24 10:34:09,10,design,2457,1829,97,7,3,210
1599,2026-04-11 14:46:03,14,tech,4590,3559,89,48,40,302
1600,2026-03-31 14:09:41,14,design,1725,1209,93,4,4,192
1601,2026-08-09 08:48:34,8,design,4593,3342,253,7,17,283
1602,2026-06-09 18:00:46,18,design,7218,5565,433,40,29,295
1603,2026-04-02 10:23:29,10,design,4102,3561,295,26,14,351
1604,2026-04-26 06:24:03,6,design,15373,10616,850,62,28,300
1605,2026-07-03 16:37:48,16,tech,4729,3621,124,29,46,471
1606,2026-05-03 18:52:24,18,tech,6744,6243,169,65,55,672
1607,2026-05-13 11:12:40,11,tech,18100,16538,628,156,274,455
1608,2026-06-07 06:17:50,6,business,1011,860,23,6,3,109
1609,2026-04-06 07:14:36,7,business,4044,3493,96,26,23,185
1610,2026-07-19 10:01:58,10,tech,521,423,9,3,4,355
1611,2026-07-26 16:17:11,16,design,802,624,42,2,1,283
1612,2026-07-31 00:23:00,0,tech,1811,1636,52,19,16,443
1613,2026-03-14 17:55:52,17,design,2642,2138,156,5,7,227
1614,2026-07-12 18:54:10,18,tech,3697,3051,63,33,52,407
1615,2026-06-21 14:49:40,14,design,2772,2419,121,17,7,353
1616,2026-08-10 10:17:59,10,tech,73275,54094,1436,305,575,274
1617,2026-04-19 16:21:51,16,business,2465,2336,33,14,22,157
1618,2026-03-09 10:39:42,10,tech,5261,3790,103,35,66,461
1619,2026-08-15 18:09:59,18,tech,7531,6044,213,38,57,442
1620,2026-02-22 08:44:43,8,design,885,601,37,3,3,353
1621,2026-04-28 13:34:47,13,tech,625,531,16,3,7,361
1622,2026-07-24 09:45:59,9,design,2484,2118,167,8,10,249
1623,2026-05-05 09:21:35,9,tech,3773,3291,95,48,57,498
1624,2026-03-08 09:07:11,9,design,17143,14042,1076,90,36,340
1625,2026-04-23 09:31:25,9,tech,4889,4077,86,31,62,447
1626,2026-04-16 19:05:52,19,business,1477,1224,13,4,6,145
1627,2026-02-23 08:20:02,8,tech,2657,2436,60,24,23,506
1628,2026-08-02 09:21:42,9,business,2832,2460,25,9,18,103
1629,2026-06-02 15:54:28,15,design,428,392,26,1,2,332
1630,2026-06-20 10:11:32,10,tech,8996,7992,197,51,68,276
1631,2026-03-16 18:07:09,18,business,2006,1469,33,13,7,116
1632,2026-03-23 15:34:14,15,design,6213,4686,374,36,20,240
1633,2026-05-25 09:15:02,9,tech,3689,2497,74,23,47,425
1634,2026-05-29 11:48:26,11,design,11039,7307,636,54,35,318
1635,2026-07-12 11:19:24,11,tech,34519,24465,933,169,224,598
1636,2026-05-09 13:53:45,13,tech,9306,8378,294,117,81,476
1637,2026-07-13 16:02:04,16,tech,4279,4053,102,30,71,382
1638,2026-03-27 10:52:51,10,business,1964,1579,27,13,10,123
1639,2026-05-16 16:18:08,16,design,9532,8246,477,18,20,365
1640,2026-02-26 11:36:15,11,business,5366,4616,115,39,23,144
1641,2026-02-23 17:42:02,17,tech,2865,2382,53,30,36,341
1642,2026-05-15 18:24:30,18,design,1331,1009,83,3,3,331
1643,2026-06-01 09:14:21,9,tech,2387,1699,43,13,31,444
1644,2026-05-31 11:45:48,11,business,1316,1020,24,8,5,139
1645,2026-04-02 09:04:15,9,design,1166,775,49,1,2,288
1646,2026-07-17 15:15:28,15,tech,6676,4918,101,64,51,297
1647,2026-07-22 22:48:22,22,design,22526,16082,1011,80,75,246
1648,2026-06-28 09:39:44,9,design,4130,2711,142,8,8,340
1649,2026-06-10 22:41:41,22,tech,4546,3319,106,21,64,537
1650,2026-04-24 09:36:20,9,design,6311,4278,313,22,15,279
1651,2026-06-05 09:32:05,9,business,160000,145933,3775,553,990,144
1652,2026-06-08 18:56:54,18,design,520,447,24,2,2,368
1653,2026-07-26 12:42:45,12,design,1617,1391,107,6,7,200
1654,2026-06-14 08:09:10,8,business,3834,3026,57,28,20,131
1655,2026-04-13 18:57:19,18,design,1503,979,53,5,3,294
1656,2026-04-25 08:08:28,8,tech,2935,2060,71,18,27,393
1657,2026-06-12 16:42:25,16,design,670,539,32,1,3,306
1658,2026-07-14 14:29:39,14,design,1759,1271,64,7,5,354
1659,2026-04-03 15:01:00,15,tech,2935,1917,58,27,15,458
1660,2026-05-25 18:03:28,18,tech,5969,4245,112,22,56,596
1661,2026-06-23 00:59:54,0,design,3229,2326,124,15,9,270
1662,2026-03-16 11:43:38,11,business,15575,10586,145,91,64,118
1663,2026-07-09 12:34:28,12,business,10075,9276,117,85,56,106
1664,2026-03-30 14:23:16,14,tech,22293,20128,544,244,218,524
1665,2026-07-06 09:46:56,9,tech,1695,1190,44,8,22,346
1666,2026-08-16 17:07:09,17,tech,8311,7181,179,70,93,504
1667,2026-04-21 09:06:26,9,design,98493,92252,5876,702,252,308
1668,2026-06-22 12:27:59,12,tech,750,507,10,6,5,311
1669,2026-06-24 08:43:26,8,business,1496,1018,17,6,6,190
1670,2026-05-31 18:02:09,18,tech,1025,844,24,11,8,308
1671,2026-07-21 11:08:59,11,design,4217,3654,233,29,15,289
1672,2026-07-14 18:09:17,18,tech,3453,2797,58,29,53,312
1673,2026-05-31 13:35:41,13,tech,4982,3534,136,22,35,469
1674,2026-04-22 08:27:57,8,business,87287,72709,1698,516,620,108
1675,2026-04-18 09:05:54,9,design,4692,3052,251,7,12,325
1676,2026-05-24 06:16:11,6,business,620,441,7,4,2,152
1677,2026-05-17 14:09:09,14,tech,1853,1406,50,16,20,354
1678,2026-08-17 11:28:47,11,business,3521,2569,37,24,19,116
1679,2026-03-05 14:39:47,14,design,1771,1598,135,8,3,356
1680,2026-06-14 14:02:16,14,tech,12576,8534,176,114,78,590
1681,2026-05-15 02:32:22,2,tech,322,272,5,4,3,400
1682,2026-06-17 21:50:03,21,tech,896,602,22,6,9,397
1683,2026-04-10 17:01:09,17,business,664,451,10,2,2,150
1684,2026-06-01 23:24:00,23,tech,1943,1631,33,20,22,466
1685,2026-05-28 08:56:30,8,business,2766,2427,37,23,16,120
1686,2026-03-09 08:22:38,8,tech,10686,8724,304,128,161,624
1687,2026-08-08 12:56:16,12,design,1561,1285,85,8,6,360
1688,2026-07-26 16:32:57,16,design,8023,7139,533,49,15,291
1689,2026-06-27 13:19:20,13,business,6410,5740,141,44,25,171
1690,2026-08-18 20:48:27,20,design,241,227,19,0,1,346
1691,2026-07-06 11:57:53,11,design,35203,25251,1302,180,122,322
1692,2026-06-02 10:17:29,10,design,1455,1317,114,8,7,250
1693,2026-07-06 16:16:31,16,tech,5504,3733,121,19,57,337
1694,2026-05-11 15:30:48,15,tech,3071,2546,86,35,44,270
1695,2026-05-30 22:43:05,22,tech,3037,2258,81,29,33,449
1696,2026-05-29 11:10:33,11,business,13606,12624,211,45,93,132
1697,2026-06-19 18:16:07,18,business,786,548,5,3,2,205
1698,2026-05-07 10:49:02,10,tech,1892,1484,46,8,20,448
1699,2026-07-28 17:57:35,17,design,4025,3216,215,24,11,224
1700,2026-03-03 15:11:15,15,tech,2548,2256,60,19,22,346
1701,2026-02-28 12:52:55,12,tech,3830,2615,63,23,29,487
1702,2026-04-28 15:36:24,15,tech,880,579,20,5,10,225
1703,2026-07-16 15:29:17,15,tech,3203,2703,59,34,50,438
1704,2026-07-13 21:57:02,21,design,48301,45486,2475,331,248,273
1705,2026-03-02 16:44:39,16,design,10736,10175,509,74,34,260
1706,2026-06-19 16:04:18,16,tech,4026,3487,134,19,38,429
1707,2026-03-20 13:24:10,13,tech,5842,4025,83,56,70,405
1708,2026-08-02 13:42:31,13,business,138191,102595,1708,975,589,198
1709,2026-07-14 13:37:31,13,business,2211,1797,40,9,12,143
1710,2026-06-13 08:37:15,8,tech,14788,13954,530,155,216,511
1711,2026-08-17 09:50:46,9,business,593,505,9,4,3,130
1712,2026-06-23 22:25:45,22,design,2547,2295,193,9,13,311
1713,2026-04-07 12:36:13,12,tech,486,435,10,5,4,166
1714,2026-03-23 08:58:17,8,tech,6604,6100,224,37,72,363
1715,2026-08-06 02:05:10,2,tech,4732,3718,84,26,46,448
1716,2026-06-25 19:37:54,19,tech,3533,2684,69,37,52,472
1717,2026-05-29 12:44:14,12,design,3367,2441,128,6,9,249
1718,2026-05-31 11:05:13,11,tech,2952,2550,58,26,44,518
1719,2026-03-05 09:12:53,9,business,2501,1731,42,9,13,100
1720,2026-03-14 12:47:40,12,tech,4091,3410,114,39,40,606
1721,2026-04-03 07:00:33,7,design,1374,1090,73,8,3,354
1722,2026-06-20 07:29:38,7,tech,15264,12437,277,119,237,363
1723,2026-05-22 20:05:48,20,design,8550,5816,397,21,30,264
1724,2026-08-02 10:05:57,10,tech,6935,4979,168,42,46,476
1725,2026-07-24 10:34:02,10,tech,11912,11134,352,94,192,388
1726,2026-05-18 10:38:19,10,design,27374,21652,1696,66,114,325
1727,2026-08-19 07:30:19,7,design,1770,1276,73,9,5,238
1728,2026-07-26 15:50:42,15,tech,446,376,10,4,3,284
1729,2026-07-12 06:03:13,6,tech,13309,12332,356,172,101,671
1730,2026-07-10 00:07:43,0,tech,266,242,8,3,4,312
1731,2026-05-19 06:23:27,6,tech,1623,1239,30,12,18,314
1732,2026-08-16 15:58:13,15,design,9876,8821,736,69,26,265
1733,2026-06-15 13:04:39,13,tech,481,425,11,3,3,419
1734,2026-07-18 10:36:26,10,business,1535,1216,30,8,8,165
1735,2026-05-23 06:15:08,6,tech,3351,2303,86,32,37,369
1736,2026-04-04 10:10:04,10,business,7979,6695,67,56,66,142
1737,2026-04-01 16:23:13,16,design,1503,1189,62,8,3,264
1738,2026-07-28 10:04:53,10,design,1836,1412,113,4,3,309
1739,2026-03-24 08:04:02,8,tech,4794,3936,91,59,39,505
1740,2026-05-19 18:52:17,18,tech,2400,2082,81,24,40,347
1741,2026-03-26 07:25:56,7,design,3239,2304,143,8,8,434
1742,2026-05-07 08:13:11,8,design,2946,2534,169,18,9,308
1743,2026-03-11 12:38:05,12,tech,2095,1492,44,12,19,153
1744,2026-04-20 09:27:21,9,design,7758,5175,366,31,27,284
1745,2026-04-22 11:05:05,11,design,3036,2265,159,13,9,302
1746,2026-07-17 12:16:56,12,design,1229,1022,68,2,3,316
1747,2026-05-14 13:12:28,13,business,14943,13796,392,74,63,160
1748,2026-08-14 17:23:54,17,tech,2257,1484,37,14,15,255
1749,2026-05-27 20:12:04,20,tech,1321,1147,23,6,13,406
1750,2026-02-20 18:02:46,18,tech,75634,56671,1554,615,790,592
1751,2026-03-10 10:23:56,10,tech,21029,16963,626,98,256,511
1752,2026-06-22 07:43:47,7,business,2523,2102,51,9,10,133
1753,2026-04-30 15:20:45,15,tech,1941,1670,41,9,15,283
1754,2026-03-05 07:01:13,7,tech,9881,7294,283,89,75,469
1755,2026-05-31 13:32:15,13,business,4211,2971,37,9,26,178
1756,2026-04-14 11:13:57,11,tech,4719,4408,131,60,60,538
1757,2026-07-29 13:31:36,13,design,621,407,25,2,1,333
1758,2026-04-10 10:03:53,10,tech,7561,6336,229,79,61,359
1759,2026-03-08 14:08:36,14,design,7009,5590,326,44,25,285
1760,2026-06-07 10:37:18,10,tech,2335,2143,73,19,22,275
1761,2026-08-19 09:41:52,9,tech,961,884,31,7,17,409
1762,2026-03-24 11:37:43,11,design,5633,4449,298,24,18,293
1763,2026-06-07 12:49:40,12,business,2977,2222,31,10,15,176
1764,2026-04-29 10:11:10,10,tech,1402,1036,24,7,11,570
1765,2026-03-15 18:33:44,18,tech,6644,4373,99,59,52,262
1766,2026-03-21 10:10:20,10,tech,3144,2372,85,29,22,477
1767,2026-07-06 08:59:12,8,design,6939,6321,501,47,23,316
1768,2026-04-04 08:34:43,8,design,2876,2117,176,10,11,346
1769,2026-06-29 17:40:41,17,tech,13276,9428,241,111,81,364
1770,2026-07-04 05:23:42,5,tech,17656,12047,478,166,192,456
1771,2026-06-24 11:43:59,11,business,735,579,8,3,4,125
1772,2026-05-03 11:48:01,11,business,3258,2522,50,10,14,162
1773,2026-02-27 15:31:21,15,tech,5806,4666,181,34,46,446
1774,2026-07-02 06:09:16,6,design,1482,1322,83,2,3,333
1775,2026-08-03 16:06:43,16,design,4247,3776,251,11,18,268
1776,2026-05-07 10:13:06,10,design,2122,1676,123,8,8,384
1777,2026-03-15 09:37:47,9,tech,908,827,16,10,9,489
1778,2026-08-16 10:31:03,10,tech,3495,2502,93,15,20,420
1779,2026-07-07 17:07:46,17,business,9122,6782,203,54,45,123
1780,2026-03-10 12:50:28,12,design,2941,2573,199,17,14,341
1781,2026-03-20 09:05:58,9,tech,3491,2977,98,16,25,255
1782,2026-06-19 08:37:06,8,tech,5440,4379,169,54,56,493
1783,2026-03-25 15:31:58,15,tech,822,773,17,10,11,350
1784,2026-07-25 21:18:53,21,design,5090,4719,379,11,11,286
1785,2026-05-31 17:41:08,17,design,28123,24958,2070,83,70,313
1786,2026-08-14 09:39:31,9,tech,3429,2494,96,35,27,387
1787,2026-07-31 17:59:47,17,tech,1015,863,25,8,10,449
1788,2026-03-28 18:55:34,18,tech,4404,3410,72,24,48,460
1789,2026-05-24 17:47:18,17,tech,2699,2219,83,14,24,504
1790,2026-04-13 11:04:51,11,tech,5883,4885,98,58,94,341
1791,2026-04-12 10:07:13,10,tech,2498,1894,42,13,29,181
1792,2026-06-20 08:10:33,8,tech,5031,4451,177,28,86,485
1793,2026-07-23 07:03:59,7,design,2426,1687,135,6,7,333
1794,2026-07-12 16:03:33,16,design,3583,2490,178,14,9,221
1795,2026-07-19 18:45:18,18,tech,6620,5503,214,76,108,453
1796,2026-02-26 09:50:53,9,business,1156,768,10,6,6,170
1797,2026-05-30 11:53:36,11,business,13027,9732,221,86,93,143
1798,2026-03-05 17:07:12,17,tech,3207,2648,103,30,43,454
1799,2026-04-12 08:56:42,8,design,22165,20275,1598,103,107,256
1800,2026-03-07 08:37:53,8,design,10360,8750,527,41,34,370
1801,2026-03-18 13:45:12,13,tech,662,459,17,2,4,430
1802,2026-05-13 14:27:04,14,design,3152,2472,181,9,10,385
1803,2026-05-17 18:18:45,18,tech,2500,1908,47,15,34,227
1804,2026-04-20 17:03:20,17,tech,1829,1675,66,23,29,381
1805,2026-07-15 08:43:45,8,tech,812,648,15,4,9,411
1806,2026-05-03 08:54:37,8,tech,20428,18166,582,262,259,617
1807,2026-04-06 09:02:33,9,design,5665,5025,437,16,21,311
1808,2026-03-29 14:40:00,14,tech,1702,1480,33,18,24,411
1809,2026-05-19 09:11:39,9,tech,2267,1561,33,12,27,417
1810,2026-07-03 15:27:44,15,business,1862,1608,30,14,12,142
1811,2026-04-07 18:46:49,18,business,12899,9322,179,75,88,127
1812,2026-04-26 09:52:13,9,tech,2459,2286,74,30,22,321
1813,2026-07-13 09:52:18,9,tech,8791,7907,267,58,97,350
1814,2026-03-29 10:14:51,10,tech,807,660,18,7,9,570
1815,2026-03-30 15:56:08,15,tech,16094,14810,469,135,144,359
1816,2026-07-17 13:35:45,13,tech,1030,896,30,12,8,390
1817,2026-05-05 17:12:00,17,design,9284,6128,388,37,23,322
1818,2026-07-02 10:58:45,10,business,518,491,7,1,3,161
1819,2026-07-01 10:18:11,10,tech,12338,10048,339,127,197,465
1820,2026-05-22 07:16:30,7,design,884,713,37,4,1,379
1821,2026-03-11 17:07:58,17,tech,8222,6406,145,61,76,437
1822,2026-08-12 09:26:48,9,tech,56817,37167,1359,291,332,141
1823,2026-04-06 08:00:37,8,tech,42946,32012,959,394,538,429
1824,2026-03-22 01:24:40,1,design,3582,2610,204,20,6,381
1825,2026-04-17 04:29:21,4,tech,557,450,13,3,5,520
1826,2026-02-22 14:26:09,14,tech,1835,1400,53,12,18,456
1827,2026-05-15 06:23:29,6,tech,644,510,12,3,9,424
1828,2026-03-12 12:35:15,12,business,5614,5329,74,41,41,119
1829,2026-08-15 10:22:55,10,tech,10237,9612,203,48,169,347
1830,2026-03-27 12:26:25,12,design,682,480,33,3,1,314
1831,2026-04-26 13:27:08,13,tech,3726,2905,78,37,33,419
1832,2026-07-04 07:58:41,7,tech,2227,1954,75,26,30,335
1833,2026-02-23 08:19:29,8,design,1679,1195,70,2,5,250
1834,2026-06-12 21:01:14,21,tech,6024,5047,117,34,79,328
1835,2026-04-10 07:04:17,7,business,1531,1166,28,5,7,167
1836,2026-06-18 13:16:21,13,design,26037,22318,1376,129,55,297
1837,2026-07-05 00:48:42,0,tech,6572,4617,150,41,64,649
1838,2026-06-20 13:49:48,13,tech,1432,1253,27,8,12,256
1839,2026-03-07 11:56:04,11,design,9172,7728,588,56,31,265
1840,2026-08-07 09:52:52,9,business,843,656,8,5,4,154
1841,2026-07-13 11:06:11,11,business,2406,1832,23,17,11,187
1842,2026-03-30 09:49:02,9,tech,4038,3006,112,19,32,463
1843,2026-02-25 17:20:32,17,tech,1427,1317,33,16,11,371
1844,2026-05-16 07:29:23,7,design,12880,11252,605,62,35,283
1845,2026-03-22 06:01:29,6,tech,714,508,18,2,8,418
1846,2026-03-10 11:31:35,11,tech,6798,5410,167,46,101,470
1847,2026-03-04 18:19:21,18,tech,9255,7583,231,96,75,304
1848,2026-05-15 10:37:25,10,design,4972,3251,273,13,7,333
1849,2026-05-17 16:27:19,16,tech,1333,1046,29,7,13,200
1850,2026-06-27 15:50:50,15,business,3688,3073,82,27,21,144
1851,2026-05-25 21:55:40,21,tech,2148,1490,47,11,26,339
1852,2026-07-28 18:09:11,18,design,2738,2275,156,6,11,237
1853,2026-02-23 08:49:59,8,tech,4375,3032,79,37,59,489
1854,2026-03-12 19:49:23,19,design,1151,944,69,6,3,363
1855,2026-04-17 16:54:58,16,design,16253,13311,1128,76,47,325
1856,2026-05-14 16:22:33,16,design,16657,14815,878,80,87,248
1857,2026-04-09 19:04:05,19,design,1304,968,64,3,2,224
1858,2026-04-23 14:22:44,14,design,2309,1809,111,11,7,333
1859,2026-08-07 08:35:30,8,tech,12588,10335,360,148,201,487
1860,2026-03-04 09:54:07,9,business,8708,5665,156,20,39,175
1861,2026-03-27 12:07:18,12,tech,1567,1422,56,7,19,446
1862,2026-07-30 12:36:16,12,tech,835,544,13,6,5,394
1863,2026-07-25 11:04:18,11,design,662,477,41,0,2,319
1864,2026-07-16 16:24:36,16,tech,2974,2571,58,17,48,308
1865,2026-03-09 17:45:34,17,design,5896,3862,203,14,20,383
1866,2026-06-02 17:06:43,17,business,2712,2177,33,13,19,190
1867,2026-07-26 10:37:11,10,business,3668,2825,70,20,16,166
1868,2026-02-27 15:33:34,15,tech,9293,7195,235,79,88,368
1869,2026-03-18 16:51:04,16,tech,11385,10760,291,140,125,377
1870,2026-06-22 15:47:45,15,design,8483,6653,362,40,15,359
1871,2026-04-18 17:15:16,17,design,8737,6932,435,26,26,321
1872,2026-03-17 08:53:59,8,design,33919,31258,1600,167,73,213
1873,2026-06-26 08:40:48,8,tech,21336,18013,459,140,292,276
1874,2026-04-26 12:28:30,12,design,1450,1182,73,6,4,256
1875,2026-03-23 10:08:04,10,tech,8652,8200,196,107,66,413
1876,2026-06-01 14:19:59,14,design,2519,2070,138,11,11,349
1877,2026-04-28 16:57:28,16,design,5849,5410,403,17,22,243
1878,2026-06-21 09:20:45,9,tech,2573,2344,70,26,34,288
1879,2026-05-06 12:23:41,12,design,13105,11988,675,86,35,317
1880,2026-05-25 16:01:18,16,business,364,294,3,1,2,159
1881,2026-06-26 17:16:29,17,business,4379,3375,97,29,15,145
1882,2026-05-12 10:10:08,10,tech,695,566,19,5,6,335
1883,2026-07-21 06:40:38,6,tech,260,240,9,2,2,293
1884,2026-03-22 19:17:28,19,tech,1914,1668,50,16,22,420
1885,2026-05-19 12:06:23,12,business,949,764,21,2,6,164
1886,2026-08-18 08:24:30,8,design,8342,7872,463,18,41,318
1887,2026-04-19 10:20:06,10,tech,1434,1092,24,7,20,417
1888,2026-04-01 09:03:21,9,business,3830,2800,57,15,23,130
1889,2026-07-19 07:35:19,7,design,634,496,28,3,1,254
1890,2026-08-02 17:30:12,17,design,1235,897,57,4,3,347
1891,2026-05-25 08:59:52,8,tech,4548,3120,100,20,47,431
1892,2026-04-18 11:09:58,11,business,1074,825,17,7,6,117
1893,2026-03-21 15:23:22,15,design,1059,923,67,2,3,268
1894,2026-07-20 08:58:39,8,business,4006,3123,60,11,19,152
1895,2026-08-17 09:59:52,9,design,1517,1049,56,8,3,344
1896,2026-03-19 09:00:22,9,design,1073,760,44,4,2,220
1897,2026-05-02 16:14:11,16,business,18705,16475,222,111,79,156
1898,2026-06-30 09:21:21,9,tech,32082,25267,988,244,266,396
1899,2026-07-08 19:36:21,19,business,24891,18968,420,176,121,148
1900,2026-05-08 06:25:09,6,tech,1600,1392,49,7,15,637
1901,2026-05-31 09:07:08,9,business,713,575,14,4,4,172
1902,2026-05-10 22:18:48,22,tech,17449,11814,354,160,147,322
1903,2026-07-17 20:13:16,20,business,1104,740,15,3,5,158
1904,2026-05-23 17:27:19,17,design,4305,3899,265,27,19,253
1905,2026-04-29 10:06:48,10,tech,1331,1069,28,15,20,426
1906,2026-08-09 08:33:55,8,tech,9528,7710,304,83,78,160
1907,2026-03-01 18:02:49,18,design,2486,2023,114,10,5,298
1908,2026-07-07 09:18:41,9,tech,4407,3979,124,49,70,488
1909,2026-07-30 18:03:08,18,design,6302,4715,416,31,10,339
1910,2026-03-21 15:20:14,15,business,2813,2111,54,19,17,155
1911,2026-03-05 09:23:59,9,tech,9126,6896,267,44,82,488
1912,2026-06-16 18:51:39,18,tech,4204,3430,76,34,49,291
1913,2026-03-03 17:47:41,17,tech,4032,3739,80,30,70,303
1914,2026-07-04 14:16:12,14,design,8242,7753,679,33,46,321
1915,2026-05-12 15:45:34,15,tech,9709,9070,322,83,75,241
1916,2026-04-17 16:43:22,16,tech,7057,5430,110,57,53,265
1917,2026-07-27 07:12:09,7,design,11839,7882,471,33,20,320
1918,2026-06-21 14:01:31,14,business,817,647,11,5,5,80
1919,2026-07-24 09:41:54,9,tech,10060,6574,132,40,102,381
1920,2026-05-01 14:04:16,14,tech,15603,10659,371,66,207,434
1921,2026-04-12 08:31:08,8,tech,2502,2156,67,19,33,447
1922,2026-06-26 13:05:35,13,tech,819,588,23,7,9,530
1923,2026-05-04 13:42:58,13,tech,5751,5221,154,49,53,426
1924,2026-07-05 16:28:58,16,tech,7758,6770,249,79,78,312
